"Sample","K_bio1","K_bio2","K_bio3","K_bio4","K_bio5","K_bio6","K_bio7","K_bio8","K_bio9","K_bio10","K_bio11","K_bio12","K_bio13","K_bio14","K_bio15","K_bio16","K_bio17","K_bio18","K_bio19","P_bio1","P_bio2","P_bio3","P_bio4","P_bio5","P_bio6","P_bio7","P_bio8","P_bio9","P_bio10","P_bio11","P_bio12","P_bio13","P_bio14","P_bio15","P_bio16","P_bio17","P_bio18","P_bio19"
"810",0.968906864241261,0.695499667513872,0.384652506783804,0.50476959021604,0.86669830516102,0.78606746408555,0.644595160036922,0.968173978956221,0.791076386006172,0.959418212127681,0.822156671122959,1.07369379627696,1.02738153963693,0.876090868421482,0.489305640773567,1.02274895188393,0.893423992945114,1.05707596350135,0.887092182468862,0.001,0.001,0.017,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"811",0.884348293797028,0.665026610056577,0.401388829963734,0.51551830012806,0.758506268411611,0.766202868708869,0.626215228149218,0.833045057759984,0.775306589096943,0.830941206461538,0.802513750050703,1.03043111563406,0.986486874056053,0.870284054447688,0.502221211542999,0.983406344946617,0.885065370829656,0.981478023005007,0.888761025566033,0.001,0.001,0.007,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"812",1.00058450724324,0.747553410458039,0.372203231131228,0.562359543500608,0.863527159798773,0.863053102981979,0.701675323930902,0.950389674585661,0.864623276140597,0.944211238002719,0.899460581662424,1.32662879014135,1.20274935494687,1.06834967540471,0.506799029770882,1.21580238940068,1.09465414913231,1.22504324843653,1.07807273801044,0.001,0.001,0.015,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"813",1.02865605039242,0.758962875206549,0.466438386614801,0.614732933837495,0.893606627048582,0.89874176707387,0.745432548536923,0.985939870500039,0.901772089676531,0.981795215047868,0.932023273481407,1.29520409534552,1.2398317278631,1.03532646252135,0.585142304492172,1.24509578741799,1.05720479523304,1.20263215211981,1.07857565073614,0.001,0.001,0.011,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"814",1.01267278684888,0.757621159587224,0.367051873779846,0.595026246971426,0.85954124174233,0.894707922818261,0.729277044371765,0.97847226195816,0.880752361162758,0.97070633486094,0.915708244166072,1.24010424618664,1.17184541206575,1.01596493454922,0.553233067163311,1.17295662626852,1.04039209209766,1.17762859506303,1.03178251463282,0.001,0.001,0.065,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"815",0.990105549103631,0.757072110802664,0.393955523997432,0.571642281496922,0.911650575439675,0.841446077753152,0.731282980920262,1.015409949623,0.81837130391104,1.00671703344434,0.851479931896435,1.05833511752157,1.07121169788656,0.861106289006939,0.554053327251534,1.05642822998573,0.875797826657284,1.06440794606817,0.880367435888663,0.001,0.001,0.0780000000000001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"816",1.0585728642084,0.824706610783646,0.440838611022632,0.651016560985184,0.946910689508843,0.940183960003578,0.791591375687587,1.04246925959133,0.926716604925629,1.03316470278762,0.958260923604117,1.22568817193711,1.18179569871102,1.01479942866417,0.610421770290829,1.17819786587825,1.037772281348,1.19592999922774,1.03383668170729,0.001,0.001,0.045,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"817",0.869018206070152,0.721206852721366,0.362749524593216,0.53040047347397,0.837351780376881,0.74989207660299,0.678354322679852,0.898992932479187,0.734062765954691,0.892357436488251,0.760219665458605,0.8977427712213,0.898621024685913,0.753312537685775,0.486312980212082,0.887691016086906,0.763507808012098,0.902621398320793,0.771179421522273,0.001,0.001,0.02,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"818",1.10432994440614,0.801280126172458,0.489503069334154,0.698424484675102,0.948855971292798,1.00005837480147,0.820080486090831,1.05061646493288,0.998213840610784,1.04437611900962,1.02732348485621,1.30825651091813,1.28090840751128,1.06341897274323,0.6594530495796,1.27833050348421,1.08848052951404,1.29049233677438,1.08790646675586,0.001,0.001,0.007,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"819",0.972641178411088,0.766748277831759,0.435473219032949,0.621375676176195,0.889805861655813,0.867212535511023,0.752911174434333,0.958617397831401,0.85852520376326,0.951137442383856,0.885468292813045,1.00454344891668,0.99537134885977,0.88174223355383,0.571200219897311,0.980770210731031,0.891555416853883,1.00153070147002,0.898530418010355,0.001,0.001,0.022,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"820",0.863700547387368,0.601354451037076,0.321321221309396,0.528623783070732,0.732171466479938,0.780044843611922,0.633269701189282,0.817442054526745,0.769530039849321,0.814955550222515,0.79868663371152,1.00866475628468,0.958605648048965,0.83112380261245,0.45012233300748,0.952914381956357,0.850672139428639,0.9733856000796,0.847232650142212,0.001,0.001,0.046,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"821",1.14268403232809,0.74163140288593,0.511584967647875,0.709382241312466,0.888563108636978,1.0469996431439,0.786964149455208,1.00505082290555,1.066833706044,1.00899941188772,1.10057440770966,1.44513156622773,1.36207100586369,1.22523231047474,0.669697384689828,1.36758144797936,1.24675468104075,1.33948318929008,1.26042727091509,0.001,0.001,0.006,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"822",0.920123601507407,0.729502870106091,0.396980768342879,0.596586657772502,0.872556585770185,0.826937260575131,0.750184029019834,0.950999653065403,0.792529592369999,0.941709688226376,0.821671071377215,1.06877687633678,1.0779930014948,0.857935567983682,0.558472091761352,1.06778183688545,0.874921530660024,1.07665841732031,0.877321533134042,0.001,0.001,0.013,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"823",0.971614435323449,0.819290114291356,0.382672122663452,0.581292893336922,0.938340567837443,0.825704641234887,0.75037014233893,1.00171521787163,0.811888654825397,0.99114057749413,0.843910263886165,1.08049921509005,1.00675676292148,0.900457033531377,0.487928248552199,1.00290763564422,0.919595522918767,1.05798379127585,0.900651216714736,0.001,0.001,0.108,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.02,0.001,0.001,0.001,0.001
"824",1.01079309821715,0.751826179248979,0.41738400684835,0.593763408902313,0.913757321638213,0.872035694619446,0.728423096020007,1.00134530841886,0.87068545450947,0.989096888299859,0.900015256333965,1.11558524093778,1.05696391782031,0.941231609275534,0.524626221658754,1.04880342360891,0.959684054084149,1.10835762853929,0.933538927844821,0.001,0.001,0.026,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.006,0.001,0.001,0.001,0.001
"825",0.914631455849634,0.709439367362637,0.415503296126397,0.559361488618744,0.823651151444608,0.815593240461368,0.687558010520785,0.900588905365922,0.80465232628063,0.890202441582677,0.829933791885036,0.976387534751251,0.94291754179958,0.852952991130656,0.515684814077926,0.93068896345906,0.866676046522147,0.974676002393327,0.846929874910501,0.001,0.001,0.007,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"826",0.866305931791396,0.611775944559102,0.402943189925469,0.54126064993649,0.736253814978962,0.795620468972136,0.639724818475301,0.812709950650824,0.787479537391244,0.812204716351182,0.810671525861222,0.910307306340857,0.904170795093747,0.791006376383875,0.504604636702863,0.892412502426949,0.79993350075378,0.902251193419056,0.808819547023816,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"827",0.941843789817524,0.753943703618911,0.406342238031177,0.552706708109715,0.858180989892794,0.813822008832523,0.69572785370631,0.924860458644971,0.81762566710936,0.918559126755637,0.840673621631698,1.09607300863349,1.04511115679666,0.895451368799534,0.515784335808415,1.04556166474686,0.915319971294369,1.09030344742324,0.904341155281357,0.001,0.001,0.032,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"828",0.934279780318447,0.666107663339889,0.374823776367412,0.524538448919077,0.813950158317383,0.79527240166663,0.643455882321487,0.91035565899761,0.80395933252679,0.901231384100987,0.831410498541015,1.01437532470067,0.951470822655511,0.842076477307695,0.463176890365077,0.948795520429559,0.862805291937738,0.963211927075807,0.862900024304896,0.001,0.001,0.014,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.001,0.001,0.001,0.001
"829",1.04460817220457,0.783675496801098,0.414305143165116,0.589356220884097,0.936654020046746,0.885124205216488,0.734492697273323,1.03154994443528,0.889105597647091,1.01793917960522,0.920429719410443,1.24234176230698,1.14906277178355,1.03105552769938,0.52312321476617,1.14390966660436,1.05576513347186,1.22237310860025,1.01608397914688,0.001,0.001,0.043,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.008,0.001,0.001,0.001,0.001
"830",0.997933998940903,0.817288635337568,0.428913756633616,0.610097857380731,0.960284797502337,0.85828638696614,0.783327337050401,1.03171755478775,0.839455543607679,1.01853463537371,0.870783342874603,1.13298273298091,1.11676704068336,0.932212248008289,0.550963717585893,1.09885249282126,0.950521198655534,1.14721458321741,0.925992985296533,0.001,0.001,0.014,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"831",0.957039969230718,0.780739258448725,0.378948913330929,0.602265221675159,0.898054302679051,0.844206840681959,0.763417713166296,0.98235652671967,0.817911256924799,0.971646567700316,0.848043199416982,1.00253427227717,1.03088274180347,0.829435610394159,0.556515172304617,1.00747974948179,0.843512305125076,1.0594111845183,0.83377675111234,0.001,0.001,0.104,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"832",0.914099974000862,0.689952835015312,0.364184298767453,0.529748186694654,0.825262411883295,0.788857218711918,0.667381434784468,0.919023054712544,0.774864209097711,0.908917919480662,0.804151591327049,1.09302788103662,1.04239710357762,0.879032262563386,0.487038350950425,1.0375939827099,0.900372248303323,1.07995971485481,0.880856049692719,0.001,0.001,0.06,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.007,0.001,0.001,0.001,0.001
"833",0.864348407810496,0.628416146398302,0.339365314775087,0.448552656988609,0.807719820700586,0.706684085043773,0.578194459122543,0.894077423562432,0.703741429109365,0.881896338166796,0.728753439665936,0.867404874475646,0.842915502615476,0.724468241321887,0.420998105019134,0.830364951860522,0.738202136907901,0.874285048748975,0.725539404423729,0.001,0.001,0.0730000000000001,0.007,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.011,0.001,0.001,0.001,0.001
"834",0.988860978860082,0.685653223496408,0.406549003302047,0.562487313378863,0.829958504872886,0.855178539923607,0.674863241164731,0.944098728301402,0.858732085757555,0.932276242665278,0.890259554219994,1.14704661621359,1.07278402231586,0.966036332038717,0.510316571611035,1.06851239936428,0.987685005824962,1.10801689387762,0.971723950230849,0.001,0.001,0.014,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"835",1.04292297049928,0.71520786033079,0.388435521039844,0.552431295257716,0.872822287100882,0.880958865170355,0.695587729105706,0.98089635352094,0.884331694498394,0.979855632929249,0.918652344268385,1.21071106803376,1.16694518814967,0.97489519932252,0.523216995587809,1.16572994529446,0.988743820346815,1.13917677653637,1.0188822921155,0.001,0.001,0.029,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"836",0.879690354819801,0.704591961876348,0.370431402958544,0.535736032120592,0.800820970943396,0.768627519465799,0.667365735081119,0.869279182702369,0.759931287079767,0.86304119907302,0.790756599752284,1.13314921025536,1.07335457414871,0.910629322298321,0.498891045428291,1.07029888597924,0.934431334406557,1.11437663107553,0.914687520662703,0.001,0.001,0.0790000000000001,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.007,0.001,0.001,0.001,0.001
"837",1.00210929132561,0.705997021794726,0.398215532845193,0.589985981418268,0.881451210765253,0.869195461482119,0.710642900937579,0.966173430480114,0.867805332383391,0.959175125592769,0.900065630848568,1.16618623951829,1.09903389065144,0.983035454466024,0.518720141166003,1.09138792944848,1.00211156668377,1.13756815049974,0.983330112418673,0.001,0.001,0.008,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"838",1.03444693563375,0.751263334746646,0.451030105949351,0.654711428107151,0.882220525702164,0.924422895613443,0.773787932638228,1.00204270429016,0.911940774476477,0.9889029294255,0.946357393314044,1.21859334379256,1.15115059579337,1.02575105246456,0.564602046114647,1.14384773658968,1.05051253679584,1.18432862092383,1.03011474101131,0.001,0.001,0.014,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"839",1.02764526742226,0.698594065093058,0.415322435434615,0.57975160841876,0.861179246826772,0.881637755481601,0.688209681414196,0.973836676693736,0.892845629427433,0.967969690411983,0.926647331451092,1.28718317445732,1.19793937225418,1.05126833913842,0.557088785420893,1.1974884117431,1.07908450963629,1.20922050467351,1.07272843437852,0.001,0.001,0.006,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"840",0.809851187095551,0.682316483637343,0.356577665438871,0.487881954670071,0.76968166905558,0.71294992684884,0.635403874010955,0.820702404131319,0.699778533479261,0.813802917185011,0.720534029729039,0.894863450814919,0.84937701329604,0.74827574576105,0.441506598158757,0.853286666224936,0.761767730126699,0.848813353200349,0.76658526301168,0.001,0.001,0.012,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"841",0.985701618001006,0.762955397587769,0.435733626002208,0.559373747945798,0.929626562047664,0.832374243695073,0.705415947055125,1.01049098442079,0.828652825929226,0.995461949951632,0.856541908494734,1.01156793636529,1.00163890672388,0.862561007162825,0.528034675155693,0.986381138050338,0.872524490159919,1.0346980957839,0.857416557549546,0.001,0.001,0.018,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.001,0.001,0.001,0.001
"842",0.972918687451244,0.729085440632799,0.42186618619579,0.598233993848497,0.90619622689316,0.851230071680775,0.735312179103196,0.983826469435851,0.844219227626702,0.970393851974904,0.868704038308757,0.939111104897781,0.929134811588624,0.828293658418935,0.522395469567119,0.909679486677272,0.838105797768646,0.944687650988387,0.830145604153127,0.001,0.001,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"843",0.864804558670238,0.672781276578277,0.406588514036904,0.549254849914023,0.777531338117996,0.771282509904255,0.655241947551703,0.833231770005498,0.76901471753237,0.830648069856564,0.794420209690288,1.00025452380069,0.955475269886449,0.857951616196701,0.505477358112779,0.948856511485852,0.875807111290673,0.980005631512592,0.861709239457795,0.001,0.001,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"844",1.04565458092285,0.734733388653891,0.394421258496569,0.570906441617429,0.931788740916464,0.878661851649384,0.707659596508273,1.04007483892111,0.881684205605597,1.03116596377405,0.911876545670306,1.20603408636501,1.13724193463319,0.966182459276004,0.537021656839456,1.14130723792981,0.992313769280287,1.14205430983934,0.99910703425584,0.001,0.001,0.034,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"845",0.98819507322163,0.687472383092454,0.357492107962916,0.498508283548152,0.85750941248963,0.838679837313627,0.652996200629423,0.960831513490896,0.828606512058418,0.956547863252011,0.856880346913391,1.10151177162658,1.09059993050996,0.849720337257013,0.489459369364401,1.08970801401101,0.86684505821327,1.10237774829302,0.873360592204551,0.001,0.001,0.042,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.001,0.001,0.001,0.001
"846",1.00310839560533,0.754262138613853,0.394081433360158,0.560479111185898,0.913655257607113,0.860591572448016,0.714789108383015,1.00295127798963,0.847526490900093,0.995751312136593,0.87685679423168,1.12154852102799,1.08669120180691,0.888584156710566,0.515455078804924,1.08300228910722,0.907900012535112,1.09253473952878,0.910832036340273,0.001,0.001,0.045,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.008,0.001,0.001,0.001,0.001
"847",0.977374814098535,0.75671981358158,0.406146986930525,0.6003293102331,0.890232328645307,0.857765976718577,0.726239664585404,0.95985196900027,0.856394859048219,0.953250973502989,0.885291659684682,1.09206546420904,1.01696710152847,0.920740144225235,0.512774365425524,1.01311515899715,0.941707917461498,1.03852979032208,0.931203121130326,0.001,0.001,0.025,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"848",1.04861583283797,0.834755534076487,0.434407246501775,0.659698469138249,0.987348352964646,0.91819477070386,0.811862436736968,1.0683329321077,0.902935171457357,1.05964697649174,0.932099202153761,1.14496592294752,1.12617957611995,0.954621479514721,0.602863523817879,1.11199331920358,0.973134485824331,1.12555856698222,0.978367403700921,0.001,0.001,0.062,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"849",1.02784626731203,0.739896147744403,0.393386793570836,0.541779106615648,0.914683992553421,0.851196988955163,0.6926018372773,1.0311306466274,0.845077237189133,1.01973540412895,0.876695781557048,1.22944872706882,1.16751414021107,0.971447599185517,0.51383678280961,1.16350678507092,0.993261591897632,1.18199702056973,0.982843050050552,0.001,0.001,0.055,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.001,0.001,0.001,0.001
"850",1.15225178952649,0.87474317556684,0.521066644870847,0.717761377074635,1.00104145351713,1.0301824542487,0.860953076611216,1.11446489679766,1.02184041079304,1.1026064147611,1.05469672708689,1.27273164806231,1.2403573446809,1.09798448858201,0.64497988304765,1.22180961267655,1.11611676017124,1.29177412849705,1.08818200772238,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"851",0.976433606896073,0.767676251881287,0.418601205295586,0.590959245853364,0.900347622968767,0.860929954651811,0.740673798642296,0.972644549782719,0.843743429473559,0.964527865633289,0.87111933622416,1.00323211502653,0.996286830876303,0.853613792260596,0.535494545036813,0.983482318375663,0.865640349117327,1.03927450024779,0.85497096553092,0.001,0.001,0.013,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.001
"852",1.04163667428396,0.776720221334592,0.385229880822606,0.611802136920585,0.931816134058132,0.894664388655657,0.752302148587341,1.02536216131096,0.886944495737746,1.0204954460894,0.924106106850055,1.32635712800328,1.23493306717625,1.05856584881086,0.541892781688287,1.23550410398606,1.08951025752439,1.25214624494961,1.07958076574801,0.001,0.001,0.122,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.006,0.001,0.001,0.001,0.001
"853",0.801691549045184,0.62019752712195,0.349938981071103,0.470282354740283,0.772635001012122,0.688546879601319,0.590195493012281,0.829435448935776,0.679421781520076,0.818171687227304,0.701090185844904,0.852613965485379,0.82366217146573,0.718313979671708,0.435754520803304,0.81494406048802,0.732906296141958,0.844617746669981,0.726188108226944,0.001,0.001,0.018,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"854",0.97938107258196,0.795676626230623,0.428630338026187,0.578115912429423,0.906566000192306,0.837861793603239,0.742391745140428,0.995214654274809,0.829371560210031,0.984353393857093,0.857313123356033,1.07077043477769,1.07149264352478,0.885336964571,0.563113058211401,1.0589187819135,0.897998648872585,1.07558126633963,0.900043389251593,0.001,0.001,0.031,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.007,0.001,0.001,0.001,0.001
"855",0.907930427983585,0.659103096405291,0.358299125975952,0.512013901457002,0.840581483399302,0.780395136024986,0.642191033811411,0.922208421712576,0.76486689004679,0.913286974736359,0.789844810175325,0.901385870350882,0.891314736318235,0.767988129970073,0.466396367579692,0.875367063826332,0.777667840356889,0.920352631995875,0.770773278248522,0.001,0.001,0.028,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"856",1.00476707064214,0.751229752908712,0.390403247748173,0.566184455739692,0.913690067856317,0.851109209444298,0.705495241476044,1.01880629763934,0.846112413446187,1.00589743455204,0.876357808081129,1.07998959691545,1.04147980424703,0.89208429628122,0.517695728362988,1.03353775585259,0.911069012809158,1.0669888971656,0.90559583778444,0.001,0.001,0.061,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"857",1.10390293084246,0.809189329984118,0.490207303206742,0.645663264291363,0.988543059892341,0.946559704966527,0.777096933850984,1.08277216213821,0.962991822735051,1.07067492613292,0.989839703990384,1.14140736046643,1.09163670409656,0.992863320884185,0.586739690554361,1.08373590931195,1.00719647010131,1.11629586081111,0.99722779134376,0.001,0.001,0.02,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.001,0.001,0.001,0.001
"858",0.913960013313585,0.708954033723051,0.378921661589638,0.540651473578834,0.874869865144433,0.783089293183847,0.683962563659834,0.934032716937922,0.770478726426575,0.93323181239542,0.795627692837211,1.00856694176585,1.00925469492437,0.817148622204893,0.52923956413512,1.00199956058895,0.8315410481423,1.0082893510776,0.838028572224323,0.001,0.001,0.071,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"859",0.980406479324154,0.701853414849683,0.376470488809519,0.520989816743391,0.863080783868987,0.819437804725502,0.652462393216858,0.962648391678618,0.825639056682252,0.954950071071826,0.852151552087373,1.05180248070334,1.02695738668386,0.869641249061462,0.514751112035976,1.01926811070266,0.884155240067018,1.03379630948444,0.891476407220325,0.001,0.001,0.02,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"860",1.01339975996765,0.698112176854297,0.373941757185467,0.57035911495257,0.88242177746461,0.862467506874342,0.691578284491797,0.996859096188493,0.856367147356429,0.993549543433013,0.888938497818783,1.24121333683554,1.21108483309633,0.952725918733733,0.574127025069857,1.21443472771753,0.982419975066291,1.20019687977431,0.994160200261204,0.001,0.001,0.0910000000000001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"861",0.816275084837094,0.646122382379914,0.355894424434196,0.503092275741425,0.766664667278456,0.715671807876498,0.628890708929222,0.822788438887597,0.699546470117914,0.818745570456617,0.724685232390645,0.953317861131077,0.956831571290443,0.759154541814064,0.506375704487236,0.95076713445758,0.776410836429145,0.951040024270987,0.781864363855999,0.001,0.001,0.049,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"862",0.902898362257173,0.738733366623513,0.357537876522456,0.551089902424937,0.88503524929693,0.770927058627429,0.705828196257007,0.946045771707615,0.749520291804736,0.934895394351276,0.78069531107648,1.04899409399358,0.998654090139551,0.858238723051634,0.471410279021734,0.982955695223389,0.881688119877394,1.03834575686647,0.855391094848355,0.001,0.001,0.229,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.041,0.001,0.001,0.001,0.001
"863",1.0528572401737,0.798276759785237,0.420434425524243,0.662366332338579,0.923872732487946,0.930147668225877,0.794846586869106,1.03514724536633,0.91245204976018,1.02925694911795,0.950871176584291,1.33457197953755,1.27846934331665,1.10446083811506,0.618732087329527,1.272173983875,1.12934788229429,1.29429039183511,1.11978764375136,0.001,0.001,0.045,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"864",0.964667174092887,0.737493709052859,0.414060302342607,0.603728760719255,0.839597322611122,0.854010216870939,0.725814250477778,0.938936568084964,0.846042321838648,0.930150420747697,0.879360380889765,1.13414913428578,1.1180406101549,0.932530647792454,0.561823954901668,1.10362895263612,0.954761483874612,1.12898068613147,0.946008552472583,0.001,0.001,0.012,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"865",0.898179515548739,0.678495617249529,0.394938506754967,0.542802940158131,0.818183684321981,0.775836932946868,0.66515458322064,0.891305024145459,0.774594897774051,0.885463943235265,0.800819916851946,1.01704337652033,0.99013563968255,0.837314697355842,0.514820737390951,0.986331881337502,0.853453551456782,0.982000733833187,0.861145335790451,0.001,0.001,0.026,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"866",1.13047645817389,0.775451034621179,0.456144331842118,0.70064956183874,0.953444577398648,0.975701532100659,0.801173972275241,1.06982613865506,0.990909997242823,1.0643545148032,1.03195488920333,1.51035690728247,1.38764918060198,1.2338656770468,0.625185254805929,1.39670770778695,1.26781176701561,1.39119748320448,1.25963256013716,0.001,0.001,0.01,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"867",0.969262651231189,0.794699817364466,0.384248806981178,0.548062588268662,0.937778186892418,0.785495247363874,0.718296839726468,1.01727375633053,0.782369745302323,1.00751226296163,0.814837980165366,1.17829711514506,1.11953317503684,0.913785428513736,0.503445261455459,1.12198077688589,0.937817124132135,1.11370289635561,0.940182160114312,0.001,0.001,0.174,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.035,0.001,0.001,0.001,0.001
"868",0.973802636219655,0.715323681479376,0.410293584596702,0.582052970433297,0.871827690596013,0.857451769911538,0.711415056018298,0.963256432562718,0.846467528661749,0.954045686951988,0.873569289312673,1.06913924509056,1.04381427732753,0.885362026389638,0.536767265525239,1.03282290829977,0.90425667359322,1.06384451840023,0.89454536706187,0.001,0.001,0.02,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
